source_id,state,data_year,url,locator,territory,carrier,profile_id,annual_premium
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Executive Risk Indemnity Inc.' / 'Plan 3' = $2,312 (6-month, x2)",Alamosa (81101),Executive Risk Indemnity Inc.,co-A-P3,4624
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Falcon Insurance Company' / 'Plan 1' = $1,954 (6-month, x2)",Alamosa (81101),Falcon Insurance Company,co-A-P1,3908
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Farmers Alliance Mutual Insurance Company' / 'Plan 1' = $1,217 (6-month, x2)",Alamosa (81101),Farmers Alliance Mutual Insurance Company,co-A-P1,2434
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Farmers Alliance Mutual Insurance Company' / 'Plan 2' = $1,476 (6-month, x2)",Alamosa (81101),Farmers Alliance Mutual Insurance Company,co-A-P2,2952
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Farmers Alliance Mutual Insurance Company' / 'Plan 3' = $1,576 (6-month, x2)",Alamosa (81101),Farmers Alliance Mutual Insurance Company,co-A-P3,3152
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Federal Insurance Company *' / 'Plan 1' = $1,891 (6-month, x2)",Alamosa (81101),Federal Insurance Company *,co-A-P1,3782
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Federal Insurance Company *' / 'Plan 2' = $2,113 (6-month, x2)",Alamosa (81101),Federal Insurance Company *,co-A-P2,4226
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Federal Insurance Company *' / 'Plan 3' = $2,312 (6-month, x2)",Alamosa (81101),Federal Insurance Company *,co-A-P3,4624
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Financial Indemnity Company' / 'Plan 1' = $1,679 (6-month, x2)",Alamosa (81101),Financial Indemnity Company,co-A-P1,3358
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Garrison Property and Casualty Insurance Company' / 'Plan 1' = $1,738 (6-month, x2)",Alamosa (81101),Garrison Property and Casualty Insurance Company,co-A-P1,3476
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Garrison Property and Casualty Insurance Company' / 'Plan 2' = $2,061 (6-month, x2)",Alamosa (81101),Garrison Property and Casualty Insurance Company,co-A-P2,4122
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Garrison Property and Casualty Insurance Company' / 'Plan 3' = $2,074 (6-month, x2)",Alamosa (81101),Garrison Property and Casualty Insurance Company,co-A-P3,4148
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Grange Insurance Association' / 'Plan 1' = $1,330 (6-month, x2)",Alamosa (81101),Grange Insurance Association,co-A-P1,2660
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Grange Insurance Association' / 'Plan 2' = $1,602 (6-month, x2)",Alamosa (81101),Grange Insurance Association,co-A-P2,3204
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Grange Insurance Association' / 'Plan 3' = $1,384 (6-month, x2)",Alamosa (81101),Grange Insurance Association,co-A-P3,2768
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Great Northern Insurance Company *' / 'Plan 1' = $1,891 (6-month, x2)",Alamosa (81101),Great Northern Insurance Company *,co-A-P1,3782
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Great Northern Insurance Company *' / 'Plan 2' = $2,113 (6-month, x2)",Alamosa (81101),Great Northern Insurance Company *,co-A-P2,4226
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Great Northern Insurance Company *' / 'Plan 3' = $2,312 (6-month, x2)",Alamosa (81101),Great Northern Insurance Company *,co-A-P3,4624
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Hartford Casualty Insurance Company' / 'Plan 1' = $3,054 (6-month, x2)",Alamosa (81101),Hartford Casualty Insurance Company,co-A-P1,6108
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Hartford Casualty Insurance Company' / 'Plan 2' = $3,591 (6-month, x2)",Alamosa (81101),Hartford Casualty Insurance Company,co-A-P2,7182
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Hartford Casualty Insurance Company' / 'Plan 3' = $3,763 (6-month, x2)",Alamosa (81101),Hartford Casualty Insurance Company,co-A-P3,7526
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Hartford Fire Insurance Company' / 'Plan 1' = $2,493 (6-month, x2)",Alamosa (81101),Hartford Fire Insurance Company,co-A-P1,4986
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Hartford Fire Insurance Company' / 'Plan 2' = $3,038 (6-month, x2)",Alamosa (81101),Hartford Fire Insurance Company,co-A-P2,6076
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Hartford Fire Insurance Company' / 'Plan 3' = $3,267 (6-month, x2)",Alamosa (81101),Hartford Fire Insurance Company,co-A-P3,6534
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Horace Mann Insurance Company' / 'Plan 1' = $1,043 (6-month, x2)",Alamosa (81101),Horace Mann Insurance Company,co-A-P1,2086
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Horace Mann Insurance Company' / 'Plan 2' = $1,289 (6-month, x2)",Alamosa (81101),Horace Mann Insurance Company,co-A-P2,2578
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Horace Mann Insurance Company' / 'Plan 3' = $1,339 (6-month, x2)",Alamosa (81101),Horace Mann Insurance Company,co-A-P3,2678
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Horace Mann Property & Casualty Insurance Company' / 'Plan 1' = $1,345 (6-month, x2)",Alamosa (81101),Horace Mann Property & Casualty Insurance Company,co-A-P1,2690
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Horace Mann Property & Casualty Insurance Company' / 'Plan 2' = $1,660 (6-month, x2)",Alamosa (81101),Horace Mann Property & Casualty Insurance Company,co-A-P2,3320
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Horace Mann Property & Casualty Insurance Company' / 'Plan 3' = $1,722 (6-month, x2)",Alamosa (81101),Horace Mann Property & Casualty Insurance Company,co-A-P3,3444
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'INTEGON NATIONAL INSURANCE COMPANY' / 'Plan 1' = $813 (6-month, x2)",Alamosa (81101),INTEGON NATIONAL INSURANCE COMPANY,co-A-P1,1626
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'INTEGON NATIONAL INSURANCE COMPANY' / 'Plan 2' = $1,003 (6-month, x2)",Alamosa (81101),INTEGON NATIONAL INSURANCE COMPANY,co-A-P2,2006
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'INTEGON NATIONAL INSURANCE COMPANY' / 'Plan 3' = $1,116 (6-month, x2)",Alamosa (81101),INTEGON NATIONAL INSURANCE COMPANY,co-A-P3,2232
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Liberty Mutual Insurance Company' / 'Plan 1' = $6,317 (6-month, x2)",Alamosa (81101),Liberty Mutual Insurance Company,co-A-P1,12634
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Liberty Mutual Insurance Company' / 'Plan 2' = $7,039 (6-month, x2)",Alamosa (81101),Liberty Mutual Insurance Company,co-A-P2,14078
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Liberty Mutual Insurance Company' / 'Plan 3' = $7,416 (6-month, x2)",Alamosa (81101),Liberty Mutual Insurance Company,co-A-P3,14832
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Liberty Mutual Personal Insurance Company' / 'Plan 1' = $5,759 (6-month, x2)",Alamosa (81101),Liberty Mutual Personal Insurance Company,co-A-P1,11518
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Liberty Mutual Personal Insurance Company' / 'Plan 2' = $6,408 (6-month, x2)",Alamosa (81101),Liberty Mutual Personal Insurance Company,co-A-P2,12816
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Liberty Mutual Personal Insurance Company' / 'Plan 3' = $6,748 (6-month, x2)",Alamosa (81101),Liberty Mutual Personal Insurance Company,co-A-P3,13496
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Loya Insurance Company' / 'Plan 1' = $2,243 (6-month, x2)",Alamosa (81101),Loya Insurance Company,co-A-P1,4486
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Metropolitan Casualty Insurance Company' / 'Plan 1' = $4,373 (6-month, x2)",Alamosa (81101),Metropolitan Casualty Insurance Company,co-A-P1,8746
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Metropolitan Casualty Insurance Company' / 'Plan 2' = $5,825 (6-month, x2)",Alamosa (81101),Metropolitan Casualty Insurance Company,co-A-P2,11650
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Metropolitan Casualty Insurance Company' / 'Plan 3' = $5,993 (6-month, x2)",Alamosa (81101),Metropolitan Casualty Insurance Company,co-A-P3,11986
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'National General Insurance Company' / 'Plan 1' = $1,278 (6-month, x2)",Alamosa (81101),National General Insurance Company,co-A-P1,2556
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'National General Insurance Company' / 'Plan 2' = $1,452 (6-month, x2)",Alamosa (81101),National General Insurance Company,co-A-P2,2904
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'National General Insurance Company' / 'Plan 3' = $1,480 (6-month, x2)",Alamosa (81101),National General Insurance Company,co-A-P3,2960
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Noblr Reciprocal Exchange' / 'Plan 1' = $1,047 (6-month, x2)",Alamosa (81101),Noblr Reciprocal Exchange,co-A-P1,2094
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Noblr Reciprocal Exchange' / 'Plan 2' = $1,304 (6-month, x2)",Alamosa (81101),Noblr Reciprocal Exchange,co-A-P2,2608
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Noblr Reciprocal Exchange' / 'Plan 3' = $1,344 (6-month, x2)",Alamosa (81101),Noblr Reciprocal Exchange,co-A-P3,2688
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Owners Insurance Company' / 'Plan 1' = $2,241 (6-month, x2)",Alamosa (81101),Owners Insurance Company,co-A-P1,4482
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Owners Insurance Company' / 'Plan 2' = $2,638 (6-month, x2)",Alamosa (81101),Owners Insurance Company,co-A-P2,5276
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Owners Insurance Company' / 'Plan 3' = $2,718 (6-month, x2)",Alamosa (81101),Owners Insurance Company,co-A-P3,5436
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Pacific Indemnity' / 'Plan 1' = $1,891 (6-month, x2)",Alamosa (81101),Pacific Indemnity,co-A-P1,3782
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Pacific Indemnity' / 'Plan 2' = $2,113 (6-month, x2)",Alamosa (81101),Pacific Indemnity,co-A-P2,4226
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Pacific Indemnity' / 'Plan 3' = $2,312 (6-month, x2)",Alamosa (81101),Pacific Indemnity,co-A-P3,4624
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Permanent General Assurance Corporation' / 'Plan 1' = $2,521 (6-month, x2)",Alamosa (81101),Permanent General Assurance Corporation,co-A-P1,5042
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Permanent General Assurance Corporation of Ohio' / 'Plan 1' = $1,488 (6-month, x2)",Alamosa (81101),Permanent General Assurance Corporation of Ohio,co-A-P1,2976
co-2023,CO,2023,http://www.dora.state.co.us/pls/real/Ins_Survey_Reports.Report_Selection_Criteria?p_report_id=AUTO&p_label=,"raw/Alamosa__81101__Driver_A.html (report 'Auto Premiums for Alamosa (81101)', column 'Driver A'), row 'Privilege Underwriters Reciprocal Exchange' / 'Plan 1' = $2,658 (6-month, x2)",Alamosa (81101),Privilege Underwriters Reciprocal Exchange,co-A-P1,5316
